path,filename,true_label,true_label_name,yolo_detected,yolo_conf,model_a_score,model_a_clip_danger_score,model_a_best_caption_number,model_a_best_caption,model_a_best_category,model_a_best_caption_score,model_b_score,model_b_best_caption_number,model_b_best_caption,model_b_best_category,model_b_best_caption_score,model_c_score,model_c_best_category
/content/drive/MyDrive/yolo-clip images/B4/fireplace103.jpg,fireplace103.jpg,0,not dangerous fire,TRUE,0.253621906,0.0009341123592,0.00368309021,8,Wood-burning fireplace in a cozy living room,safe-fire,0.5727539063,0.00368309021,8,Wood-burning fireplace in a cozy living room,safe-fire,0.5727539063,0.253621906,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace104.jpg,fireplace104.jpg,0,not dangerous fire,TRUE,0.8255177736,0.001187998124,0.001439094543,3,Grilled meat over an open flame on a barbecue grill,safe-fire,0.9189453125,0.001439094543,3,Grilled meat over an open flame on a barbecue grill,safe-fire,0.9189453125,0.8255177736,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace105.jpg,fireplace105.jpg,0,not dangerous fire,TRUE,0.5794197321,3.42E-06,5.90E-06,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9741210938,5.90E-06,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9741210938,0.5794197321,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace106.jpg,fireplace106.jpg,0,not dangerous fire,TRUE,0.4954835474,0.000120967663,0.000244140625,8,Wood-burning fireplace in a cozy living room,safe-fire,0.994140625,0.000244140625,8,Wood-burning fireplace in a cozy living room,safe-fire,0.994140625,0.4954835474,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace107.jpg,fireplace107.jpg,0,not dangerous fire,TRUE,0.3065758646,0.03210963035,0.1047363281,8,Wood-burning fireplace in a cozy living room,safe-fire,0.7368164063,0.1047363281,8,Wood-burning fireplace in a cozy living room,safe-fire,0.7368164063,0.3065758646,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace108.jpg,fireplace108.jpg,0,not dangerous fire,TRUE,0.7073585987,3.63E-05,5.13E-05,4,Gas stove with blue flame cooking,safe-fire,0.69140625,5.13E-05,4,Gas stove with blue flame cooking,safe-fire,0.69140625,0.7073585987,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace109.jpg,fireplace109.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.0003581047058,4,Gas stove with blue flame cooking,safe-fire,0.6865234375,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace11.jpg,fireplace11.jpg,0,not dangerous fire,TRUE,0.537268281,9.89E-05,0.0001840591431,8,Wood-burning fireplace in a cozy living room,safe-fire,0.7172851563,0.0001840591431,8,Wood-burning fireplace in a cozy living room,safe-fire,0.7172851563,0.537268281,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace110.jpg,fireplace110.jpg,0,not dangerous fire,TRUE,0.7596914768,9.33E-06,1.23E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9995117188,1.23E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9995117188,0.7596914768,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace111.jpg,fireplace111.jpg,0,not dangerous fire,TRUE,0.6623414159,0.004679322442,0.007064819336,8,Wood-burning fireplace in a cozy living room,safe-fire,0.947265625,0.007064819336,8,Wood-burning fireplace in a cozy living room,safe-fire,0.947265625,0.6623414159,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace112.jpg,fireplace112.jpg,0,not dangerous fire,TRUE,0.6472337842,0.006345332433,0.009803771973,8,Wood-burning fireplace in a cozy living room,safe-fire,0.7163085938,0.009803771973,8,Wood-burning fireplace in a cozy living room,safe-fire,0.7163085938,0.6472337842,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace113.jpg,fireplace113.jpg,0,not dangerous fire,TRUE,0.653170228,3.32E-05,5.08E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9965820313,5.08E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9965820313,0.653170228,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace114.jpg,fireplace114.jpg,0,not dangerous fire,TRUE,0.7046650648,0.0009085723568,0.001289367676,4,Gas stove with blue flame cooking,safe-fire,0.8950195313,0.001289367676,4,Gas stove with blue flame cooking,safe-fire,0.8950195313,0.7046650648,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace115.jpg,fireplace115.jpg,0,not dangerous fire,TRUE,0.8166205287,1.85E-06,2.26E-06,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9995117188,2.26E-06,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9995117188,0.8166205287,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace116.jpg,fireplace116.jpg,0,not dangerous fire,TRUE,0.7032886147,0.002808926314,0.003993988037,8,Wood-burning fireplace in a cozy living room,safe-fire,0.8486328125,0.003993988037,8,Wood-burning fireplace in a cozy living room,safe-fire,0.8486328125,0.7032886147,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace117.jpg,fireplace117.jpg,0,not dangerous fire,TRUE,0.4925458729,0.0002661011095,0.0005402565002,4,Gas stove with blue flame cooking,safe-fire,0.8071289063,0.0005402565002,4,Gas stove with blue flame cooking,safe-fire,0.8071289063,0.4925458729,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace118.jpg,fireplace118.jpg,0,not dangerous fire,TRUE,0.9060999155,0.000266150259,0.0002937316895,4,Gas stove with blue flame cooking,safe-fire,0.9819335938,0.0002937316895,4,Gas stove with blue flame cooking,safe-fire,0.9819335938,0.9060999155,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace119.jpg,fireplace119.jpg,0,not dangerous fire,TRUE,0.782956183,0.0002848604048,0.0003638267517,4,Gas stove with blue flame cooking,safe-fire,0.9970703125,0.0003638267517,4,Gas stove with blue flame cooking,safe-fire,0.9970703125,0.782956183,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace12.jpg,fireplace12.jpg,0,not dangerous fire,TRUE,0.5285109878,8.03E-06,1.52E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9682617188,1.52E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9682617188,0.5285109878,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace120.jpg,fireplace120.jpg,0,not dangerous fire,TRUE,0.3439003825,9.02E-06,2.62E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9985351563,2.62E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9985351563,0.3439003825,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace121.jpg,fireplace121.jpg,0,not dangerous fire,TRUE,0.3158992231,0.01254226347,0.03970336914,4,Gas stove with blue flame cooking,safe-fire,0.3640136719,0.03970336914,4,Gas stove with blue flame cooking,safe-fire,0.3640136719,0.3158992231,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace122.jpg,fireplace122.jpg,0,not dangerous fire,TRUE,0.5780744553,0.005226274334,0.00904083252,8,Wood-burning fireplace in a cozy living room,safe-fire,0.7216796875,0.00904083252,8,Wood-burning fireplace in a cozy living room,safe-fire,0.7216796875,0.5780744553,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace123.jpg,fireplace123.jpg,0,not dangerous fire,TRUE,0.7282657623,2.17E-06,2.98E-06,8,Wood-burning fireplace in a cozy living room,safe-fire,1,2.98E-06,8,Wood-burning fireplace in a cozy living room,safe-fire,1,0.7282657623,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace124.jpg,fireplace124.jpg,0,not dangerous fire,TRUE,0.6382846832,8.80E-05,0.000137925148,8,Wood-burning fireplace in a cozy living room,safe-fire,0.998046875,0.000137925148,8,Wood-burning fireplace in a cozy living room,safe-fire,0.998046875,0.6382846832,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace125.jpg,fireplace125.jpg,0,not dangerous fire,TRUE,0.8021543622,0.000292992707,0.0003652572632,4,Gas stove with blue flame cooking,safe-fire,0.9736328125,0.0003652572632,4,Gas stove with blue flame cooking,safe-fire,0.9736328125,0.8021543622,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace126.jpg,fireplace126.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.357421875,4,Gas stove with blue flame cooking,safe-fire,0.5708007813,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace127.jpg,fireplace127.jpg,0,not dangerous fire,TRUE,0.8064815402,0.0002138155634,0.00026512146,4,Gas stove with blue flame cooking,safe-fire,0.5991210938,0.00026512146,4,Gas stove with blue flame cooking,safe-fire,0.5991210938,0.8064815402,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace128.jpg,fireplace128.jpg,0,not dangerous fire,TRUE,0.7084739208,0.01771833429,0.02500915527,4,Gas stove with blue flame cooking,safe-fire,0.4362792969,0.02500915527,4,Gas stove with blue flame cooking,safe-fire,0.4362792969,0.7084739208,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace129.jpg,fireplace129.jpg,0,not dangerous fire,TRUE,0.8153009415,0.0001648366924,0.0002021789551,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9189453125,0.0002021789551,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9189453125,0.8153009415,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace13.jpg,fireplace13.jpg,0,not dangerous fire,TRUE,0.568410337,4.02E-05,7.08E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.93359375,7.08E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.93359375,0.568410337,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace130.jpg,fireplace130.jpg,0,not dangerous fire,TRUE,0.3747680187,0.003453977712,0.009216308594,8,Wood-burning fireplace in a cozy living room,safe-fire,0.876953125,0.009216308594,8,Wood-burning fireplace in a cozy living room,safe-fire,0.876953125,0.3747680187,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace131.jpg,fireplace131.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.003873825073,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9125976563,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace132.jpg,fireplace132.jpg,0,not dangerous fire,TRUE,0.7858644128,8.87E-05,0.0001128315926,8,Wood-burning fireplace in a cozy living room,safe-fire,0.7944335938,0.0001128315926,8,Wood-burning fireplace in a cozy living room,safe-fire,0.7944335938,0.7858644128,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace133.jpg,fireplace133.jpg,0,not dangerous fire,TRUE,0.8569369316,5.52E-05,6.44E-05,4,Gas stove with blue flame cooking,safe-fire,0.658203125,6.44E-05,4,Gas stove with blue flame cooking,safe-fire,0.658203125,0.8569369316,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace134.jpg,fireplace134.jpg,0,not dangerous fire,TRUE,0.3923985362,0.005017547201,0.01278686523,4,Gas stove with blue flame cooking,safe-fire,0.87890625,0.01278686523,4,Gas stove with blue flame cooking,safe-fire,0.87890625,0.3923985362,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace135.jpg,fireplace135.jpg,0,not dangerous fire,TRUE,0.3120675683,0.0001238805059,0.0003969669342,8,Wood-burning fireplace in a cozy living room,safe-fire,0.8647460938,0.0003969669342,8,Wood-burning fireplace in a cozy living room,safe-fire,0.8647460938,0.3120675683,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace136.jpg,fireplace136.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.00181388855,4,Gas stove with blue flame cooking,safe-fire,0.837890625,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace137.jpg,fireplace137.jpg,0,not dangerous fire,TRUE,0.4706971347,0.01580099024,0.03356933594,8,Wood-burning fireplace in a cozy living room,safe-fire,0.8505859375,0.03356933594,8,Wood-burning fireplace in a cozy living room,safe-fire,0.8505859375,0.4706971347,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace138.jpg,fireplace138.jpg,0,not dangerous fire,TRUE,0.7826185226,0.0001078494802,0.0001378059387,4,Gas stove with blue flame cooking,safe-fire,0.9223632813,0.0001378059387,4,Gas stove with blue flame cooking,safe-fire,0.9223632813,0.7826185226,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace139.jpg,fireplace139.jpg,0,not dangerous fire,TRUE,0.5671485066,2.94E-06,5.19E-06,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9965820313,5.19E-06,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9965820313,0.5671485066,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace14.jpg,fireplace14.jpg,0,not dangerous fire,TRUE,0.2644335926,1.34E-05,5.06E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.974609375,5.06E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.974609375,0.2644335926,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace140.jpg,fireplace140.jpg,0,not dangerous fire,TRUE,0.7415861487,5.50E-05,7.41E-05,4,Gas stove with blue flame cooking,safe-fire,0.6611328125,7.41E-05,4,Gas stove with blue flame cooking,safe-fire,0.6611328125,0.7415861487,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace141.jpg,fireplace141.jpg,0,not dangerous fire,TRUE,0.7465567589,3.44E-05,4.60E-05,4,Gas stove with blue flame cooking,safe-fire,0.7485351563,4.60E-05,4,Gas stove with blue flame cooking,safe-fire,0.7485351563,0.7465567589,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace142.jpg,fireplace142.jpg,0,not dangerous fire,TRUE,0.6465261579,2.69E-05,4.17E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.5615234375,4.17E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.5615234375,0.6465261579,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace143.jpg,fireplace143.jpg,0,not dangerous fire,TRUE,0.3757444322,3.31E-05,8.80E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9731445313,8.80E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9731445313,0.3757444322,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace144.jpg,fireplace144.jpg,0,not dangerous fire,TRUE,0.8686383963,0.003545543991,0.004081726074,8,Wood-burning fireplace in a cozy living room,safe-fire,0.775390625,0.004081726074,8,Wood-burning fireplace in a cozy living room,safe-fire,0.775390625,0.8686383963,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace145.jpg,fireplace145.jpg,0,not dangerous fire,TRUE,0.625007093,0.0003632944328,0.0005812644958,8,Wood-burning fireplace in a cozy living room,safe-fire,0.75390625,0.0005812644958,8,Wood-burning fireplace in a cozy living room,safe-fire,0.75390625,0.625007093,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace146.jpg,fireplace146.jpg,0,not dangerous fire,TRUE,0.6462646723,3.58E-06,5.54E-06,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9995117188,5.54E-06,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9995117188,0.6462646723,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace147.jpg,fireplace147.jpg,0,not dangerous fire,TRUE,0.6201695204,0.0152638769,0.02461242676,8,Wood-burning fireplace in a cozy living room,safe-fire,0.88671875,0.02461242676,8,Wood-burning fireplace in a cozy living room,safe-fire,0.88671875,0.6201695204,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace148.jpg,fireplace148.jpg,0,not dangerous fire,TRUE,0.4096177518,0.0003316549981,0.0008096694946,8,Wood-burning fireplace in a cozy living room,safe-fire,0.6669921875,0.0008096694946,8,Wood-burning fireplace in a cozy living room,safe-fire,0.6669921875,0.4096177518,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace149.jpg,fireplace149.jpg,0,not dangerous fire,TRUE,0.6982744336,9.28E-06,1.33E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9873046875,1.33E-05,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9873046875,0.6982744336,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace15.jpg,fireplace15.jpg,0,not dangerous fire,TRUE,0.4427993894,0.00166211929,0.003753662109,8,Wood-burning fireplace in a cozy living room,safe-fire,0.8466796875,0.003753662109,8,Wood-burning fireplace in a cozy living room,safe-fire,0.8466796875,0.4427993894,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace150.jpg,fireplace150.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.001942634583,8,Wood-burning fireplace in a cozy living room,safe-fire,0.8950195313,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace151.jpg,fireplace151.jpg,0,not dangerous fire,TRUE,0.3662098348,0.01105849095,0.03019714355,8,Wood-burning fireplace in a cozy living room,safe-fire,0.8940429688,0.03019714355,8,Wood-burning fireplace in a cozy living room,safe-fire,0.8940429688,0.3662098348,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace152.jpg,fireplace152.jpg,0,not dangerous fire,TRUE,0.5807831883,5.14E-05,8.86E-05,4,Gas stove with blue flame cooking,safe-fire,0.6801757813,8.86E-05,4,Gas stove with blue flame cooking,safe-fire,0.6801757813,0.5807831883,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace153.jpg,fireplace153.jpg,0,not dangerous fire,TRUE,0.631893456,3.80E-05,6.01E-05,4,Gas stove with blue flame cooking,safe-fire,0.5419921875,6.01E-05,4,Gas stove with blue flame cooking,safe-fire,0.5419921875,0.631893456,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace154.jpg,fireplace154.jpg,0,not dangerous fire,TRUE,0.8768501282,0.0002207645739,0.0002517700195,4,Gas stove with blue flame cooking,safe-fire,0.88671875,0.0002517700195,4,Gas stove with blue flame cooking,safe-fire,0.88671875,0.8768501282,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace155.jpg,fireplace155.jpg,0,not dangerous fire,TRUE,0.3616232574,9.05E-07,2.50E-06,4,Gas stove with blue flame cooking,safe-fire,0.9931640625,2.50E-06,4,Gas stove with blue flame cooking,safe-fire,0.9931640625,0.3616232574,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace156.jpg,fireplace156.jpg,0,not dangerous fire,TRUE,0.4098846912,0.0448311381,0.109375,3,Grilled meat over an open flame on a barbecue grill,safe-fire,0.5205078125,0.109375,3,Grilled meat over an open flame on a barbecue grill,safe-fire,0.5205078125,0.4098846912,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace157.jpg,fireplace157.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.3210449219,3,Grilled meat over an open flame on a barbecue grill,safe-fire,0.3693847656,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace158.jpg,fireplace158.jpg,0,not dangerous fire,TRUE,0.445915699,0.0003015081697,0.0006761550903,4,Gas stove with blue flame cooking,safe-fire,0.498046875,0.0006761550903,4,Gas stove with blue flame cooking,safe-fire,0.498046875,0.445915699,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace159.jpg,fireplace159.jpg,0,not dangerous fire,TRUE,0.793079555,7.80E-05,9.84E-05,4,Gas stove with blue flame cooking,safe-fire,0.6196289063,9.84E-05,4,Gas stove with blue flame cooking,safe-fire,0.6196289063,0.793079555,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace16.jpg,fireplace16.jpg,0,not dangerous fire,TRUE,0.737670958,0.0001048211791,0.0001420974731,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9506835938,0.0001420974731,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9506835938,0.737670958,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace160.jpg,fireplace160.jpg,0,not dangerous fire,TRUE,0.3568997383,0.0122531801,0.03433227539,8,Wood-burning fireplace in a cozy living room,safe-fire,0.6069335938,0.03433227539,8,Wood-burning fireplace in a cozy living room,safe-fire,0.6069335938,0.3568997383,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace161.jpg,fireplace161.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.0002088546753,8,Wood-burning fireplace in a cozy living room,safe-fire,0.9453125,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace162.jpg,fireplace162.jpg,0,not dangerous fire,TRUE,0.5233221054,0.1971401388,0.3767089844,6,Campfire in a forest at dusk,safe-fire,0.5229492188,0.3767089844,6,Campfire in a forest at dusk,safe-fire,0.5229492188,0.5233221054,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace163.jpg,fireplace163.jpg,0,not dangerous fire,TRUE,0.3132380247,9.82E-05,0.0003135204315,4,Gas stove with blue flame cooking,safe-fire,0.9819335938,0.0003135204315,4,Gas stove with blue flame cooking,safe-fire,0.9819335938,0.3132380247,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B4/fireplace164.jpg,fireplace164.jpg,0,not dangerous fire,TRUE,0.4414484799,0.03020408606,0.06842041016,8,Wood-burning fireplace in a cozy living room,safe-fire,0.5795898438,0.06842041016,8,Wood-burning fireplace in a cozy living room,safe-fire,0.5795898438,0.4414484799,yolo-fire-detected
